London_Borough,ID,Month,Average_price
Camden,E09000007,2014-12-01,761593.9064
Croydon,E09000008,2014-12-01,290220.0717
Ealing,E09000009,2014-12-01,412835.2905
Enfield,E09000010,2014-12-01,315082.705
Greenwich,E09000011,2014-12-01,312910.6856
Hackney,E09000012,2014-12-01,470618.7871
Hammersmith & Fulham,E09000013,2014-12-01,735096.0963
Haringey,E09000014,2014-12-01,459312.8574
Harrow,E09000015,2014-12-01,391893.7907
Havering,E09000016,2014-12-01,277155.4191
Hillingdon,E09000017,2014-12-01,323861.5508
Hounslow,E09000018,2014-12-01,341770.2641
Islington,E09000019,2014-12-01,605026.047
Kensington & Chelsea,E09000020,2014-12-01,1319379.526
Kingston upon Thames,E09000021,2014-12-01,429221.5243
Lambeth,E09000022,2014-12-01,447526.1485
Lewisham,E09000023,2014-12-01,335388.751
Merton,E09000024,2014-12-01,431895.5661
Newham,E09000025,2014-12-01,279218.9526
Redbridge,E09000026,2014-12-01,326699.3942
Richmond upon Thames,E09000027,2014-12-01,605032.0814
Southwark,E09000028,2014-12-01,447422.7429
Sutton,E09000029,2014-12-01,310124.6862
Tower Hamlets,E09000030,2014-12-01,404510.9343
Waltham Forest,E09000031,2014-12-01,341382.1176
Wandsworth,E09000032,2014-12-01,554230.7518
Westminster,E09000033,2014-12-01,975870.9731
Barking & Dagenham,E09000002,2015-01-01,220070.151
Barnet,E09000003,2015-01-01,461382.523
Bexley,E09000004,2015-01-01,261751.2891
Brent,E09000005,2015-01-01,422944.0546
Bromley,E09000006,2015-01-01,372855.5791
Camden,E09000007,2015-01-01,769724.2275
Croydon,E09000008,2015-01-01,288818.9379
Ealing,E09000009,2015-01-01,412383.3605
Enfield,E09000010,2015-01-01,316066.3816
Greenwich,E09000011,2015-01-01,317461.0072
Hackney,E09000012,2015-01-01,469390.515
Hammersmith & Fulham,E09000013,2015-01-01,732363.5819
Haringey,E09000014,2015-01-01,455942.165
Harrow,E09000015,2015-01-01,390704.5557
Havering,E09000016,2015-01-01,277717.0124
Hillingdon,E09000017,2015-01-01,330607.1132
Hounslow,E09000018,2015-01-01,335139.7533
Islington,E09000019,2015-01-01,616321.9698
Kensington & Chelsea,E09000020,2015-01-01,1313356.774
Kingston upon Thames,E09000021,2015-01-01,426902.9857
Lambeth,E09000022,2015-01-01,441235.0449
Lewisham,E09000023,2015-01-01,340347.4868
Merton,E09000024,2015-01-01,424474.8613
Newham,E09000025,2015-01-01,278132.3732
Redbridge,E09000026,2015-01-01,325047.8865
Richmond upon Thames,E09000027,2015-01-01,593230.4252
Southwark,E09000028,2015-01-01,447193.8783
Sutton,E09000029,2015-01-01,307545.469
Tower Hamlets,E09000030,2015-01-01,407228.1279
Waltham Forest,E09000031,2015-01-01,338714.2532
Wandsworth,E09000032,2015-01-01,553840.6608
Westminster,E09000033,2015-01-01,976648.8268
Barking & Dagenham,E09000002,2015-02-01,222918.5506
Barnet,E09000003,2015-02-01,471362.7058
Bexley,E09000004,2015-02-01,261295.727
Brent,E09000005,2015-02-01,420874.3522
Bromley,E09000006,2015-02-01,370457.5953
Camden,E09000007,2015-02-01,769170.8259
Croydon,E09000008,2015-02-01,290154.7305
Ealing,E09000009,2015-02-01,412001.7402
Enfield,E09000010,2015-02-01,316689.5363
Greenwich,E09000011,2015-02-01,317091.4812
Hackney,E09000012,2015-02-01,480167.7955
Hammersmith & Fulham,E09000013,2015-02-01,735010.1525
Haringey,E09000014,2015-02-01,452703.1508
Harrow,E09000015,2015-02-01,390584.7763
Havering,E09000016,2015-02-01,279585.0757
Hillingdon,E09000017,2015-02-01,335058.3654
Hounslow,E09000018,2015-02-01,329890.4346
Islington,E09000019,2015-02-01,636241.782
Kensington & Chelsea,E09000020,2015-02-01,1287616.413
Kingston upon Thames,E09000021,2015-02-01,421759.6367
Lambeth,E09000022,2015-02-01,438618.1888
Lewisham,E09000023,2015-02-01,343254.6032
Merton,E09000024,2015-02-01,429906.8497
Newham,E09000025,2015-02-01,279869.8615
Redbridge,E09000026,2015-02-01,327255.5344
Richmond upon Thames,E09000027,2015-02-01,591959.5293
Southwark,E09000028,2015-02-01,444793.795
Sutton,E09000029,2015-02-01,310645.1572
Tower Hamlets,E09000030,2015-02-01,409418.5862
Waltham Forest,E09000031,2015-02-01,337204.513
Wandsworth,E09000032,2015-02-01,560272.037
Westminster,E09000033,2015-02-01,979436.2991
Barking & Dagenham,E09000002,2015-03-01,222416.942
Barnet,E09000003,2015-03-01,473232.8038
Bexley,E09000004,2015-03-01,261084.4354
Brent,E09000005,2015-03-01,423953.6453
Bromley,E09000006,2015-03-01,369932.2982
Camden,E09000007,2015-03-01,756915.0468
Croydon,E09000008,2015-03-01,292749.9962
Ealing,E09000009,2015-03-01,411635.555
Enfield,E09000010,2015-03-01,319393.4596
Greenwich,E09000011,2015-03-01,315068.6064
Hackney,E09000012,2015-03-01,477175.2113
Hammersmith & Fulham,E09000013,2015-03-01,743178.5064
Haringey,E09000014,2015-03-01,448990.9834
Harrow,E09000015,2015-03-01,387555.1052
Havering,E09000016,2015-03-01,280770.7656
Hillingdon,E09000017,2015-03-01,338726.1434
Hounslow,E09000018,2015-03-01,335899.6108
Islington,E09000019,2015-03-01,630006.3595
Kensington & Chelsea,E09000020,2015-03-01,1306556.652
Kingston upon Thames,E09000021,2015-03-01,424483.8335
Lambeth,E09000022,2015-03-01,443178.9436
Lewisham,E09000023,2015-03-01,340786.4678
Merton,E09000024,2015-03-01,434993.5451
Newham,E09000025,2015-03-01,282741.9943
Redbridge,E09000026,2015-03-01,326566.854
Richmond upon Thames,E09000027,2015-03-01,593409.6794
Southwark,E09000028,2015-03-01,445189.8849
Sutton,E09000029,2015-03-01,311024.743
Tower Hamlets,E09000030,2015-03-01,405580.0179
Waltham Forest,E09000031,2015-03-01,335742.5561
Wandsworth,E09000032,2015-03-01,561250.5623
Westminster,E09000033,2015-03-01,966294.0732
Barking & Dagenham,E09000002,2015-04-01,222176.3269
Barnet,E09000003,2015-04-01,472033.2355
Bexley,E09000004,2015-04-01,261865.0402
Brent,E09000005,2015-04-01,429920.9624
Bromley,E09000006,2015-04-01,370450.3482
Camden,E09000007,2015-04-01,749621.2962
Croydon,E09000008,2015-04-01,295858.8396
Ealing,E09000009,2015-04-01,418825.6557
Enfield,E09000010,2015-04-01,321755.8421
Greenwich,E09000011,2015-04-01,313538.6579
Hackney,E09000012,2015-04-01,494044.5257
Hammersmith & Fulham,E09000013,2015-04-01,751604.0772
Haringey,E09000014,2015-04-01,454499.3342
Harrow,E09000015,2015-04-01,393543.5189
Havering,E09000016,2015-04-01,280777.8332
Hillingdon,E09000017,2015-04-01,339858.39
Hounslow,E09000018,2015-04-01,339849.4833
Islington,E09000019,2015-04-01,641171.844
Kensington & Chelsea,E09000020,2015-04-01,1291645.45
Kingston upon Thames,E09000021,2015-04-01,430152.1141
Lambeth,E09000022,2015-04-01,445243.4108
Lewisham,E09000023,2015-04-01,341075.199
Merton,E09000024,2015-04-01,437946.5914
Newham,E09000025,2015-04-01,287539.1172
Redbridge,E09000026,2015-04-01,330581.8144
Richmond upon Thames,E09000027,2015-04-01,605762.9485
Southwark,E09000028,2015-04-01,446846.0643
Sutton,E09000029,2015-04-01,314051.2698
Tower Hamlets,E09000030,2015-04-01,409026.3013
Waltham Forest,E09000031,2015-04-01,339615.3511
Wandsworth,E09000032,2015-04-01,561529.5964
Westminster,E09000033,2015-04-01,945095.217
Barking & Dagenham,E09000002,2015-05-01,221825.7372
Barnet,E09000003,2015-05-01,466124.8157
Bexley,E09000004,2015-05-01,264487.6563
Brent,E09000005,2015-05-01,440208.6091
Bromley,E09000006,2015-05-01,377117.7311
Camden,E09000007,2015-05-01,745684.3993
Croydon,E09000008,2015-05-01,297564.9698
Ealing,E09000009,2015-05-01,422372.2852
Enfield,E09000010,2015-05-01,324720.6986
Greenwich,E09000011,2015-05-01,319770.099
Hackney,E09000012,2015-05-01,506157.0441
Hammersmith & Fulham,E09000013,2015-05-01,763256.7849
Haringey,E09000014,2015-05-01,461901.9251
Harrow,E09000015,2015-05-01,396812.3743
Havering,E09000016,2015-05-01,283068.1201
Hillingdon,E09000017,2015-05-01,342641.2783
Hounslow,E09000018,2015-05-01,347485.2458
Islington,E09000019,2015-05-01,644322.3727
Kensington & Chelsea,E09000020,2015-05-01,1306191.745
Kingston upon Thames,E09000021,2015-05-01,428175.251
Lambeth,E09000022,2015-05-01,459886.6101
Lewisham,E09000023,2015-05-01,343797.2804
Merton,E09000024,2015-05-01,444390.1589
Newham,E09000025,2015-05-01,291589.7442
Redbridge,E09000026,2015-05-01,328815.1902
Richmond upon Thames,E09000027,2015-05-01,603858.5549
Southwark,E09000028,2015-05-01,457925.6835
Sutton,E09000029,2015-05-01,314506.6563
Tower Hamlets,E09000030,2015-05-01,422345.544
Waltham Forest,E09000031,2015-05-01,342504.7788
Wandsworth,E09000032,2015-05-01,556144.2921
Westminster,E09000033,2015-05-01,922584.4566
Barking & Dagenham,E09000002,2015-06-01,227557.9226
Barnet,E09000003,2015-06-01,473321.7598
Bexley,E09000004,2015-06-01,267392.8612
Brent,E09000005,2015-06-01,435950.5965
Bromley,E09000006,2015-06-01,382265.8058
Camden,E09000007,2015-06-01,770153.9525
Croydon,E09000008,2015-06-01,299875.9032
Ealing,E09000009,2015-06-01,430233.5018
Enfield,E09000010,2015-06-01,328529.8771
Greenwich,E09000011,2015-06-01,328021.8991
Hackney,E09000012,2015-06-01,515432.9994
Hammersmith & Fulham,E09000013,2015-06-01,770977.1916
Haringey,E09000014,2015-06-01,468982.2433
Harrow,E09000015,2015-06-01,401894.9353
Havering,E09000016,2015-06-01,284546.9594
Hillingdon,E09000017,2015-06-01,345461.8133
Hounslow,E09000018,2015-06-01,349265.1715
Islington,E09000019,2015-06-01,651604.0047
Kensington & Chelsea,E09000020,2015-06-01,1293028.207
Kingston upon Thames,E09000021,2015-06-01,429603.318
Lambeth,E09000022,2015-06-01,467797.0221
Lewisham,E09000023,2015-06-01,349762.3448
Merton,E09000024,2015-06-01,445612.3069
Newham,E09000025,2015-06-01,293256.3983
Redbridge,E09000026,2015-06-01,336842.8184
Richmond upon Thames,E09000027,2015-06-01,607109.3052
Southwark,E09000028,2015-06-01,466241.5725
Sutton,E09000029,2015-06-01,316575.7188
Tower Hamlets,E09000030,2015-06-01,429688.9201
Waltham Forest,E09000031,2015-06-01,350957.6859
Wandsworth,E09000032,2015-06-01,556659.925
Westminster,E09000033,2015-06-01,928565.8257
Barking & Dagenham,E09000002,2015-07-01,235702.3941
Barnet,E09000003,2015-07-01,470262.0407
Bexley,E09000004,2015-07-01,275330.3955
Brent,E09000005,2015-07-01,438513.3086
Bromley,E09000006,2015-07-01,384312.6206
Camden,E09000007,2015-07-01,793213.0588
Croydon,E09000008,2015-07-01,306205.7251
Ealing,E09000009,2015-07-01,439528.537
Enfield,E09000010,2015-07-01,335380.8147
Greenwich,E09000011,2015-07-01,338278.7359
Hackney,E09000012,2015-07-01,519468.7484
Hammersmith & Fulham,E09000013,2015-07-01,772831.7653
Haringey,E09000014,2015-07-01,473658.6701
Harrow,E09000015,2015-07-01,406671.5447
Havering,E09000016,2015-07-01,291467.2655
Hillingdon,E09000017,2015-07-01,348921.7016
Hounslow,E09000018,2015-07-01,354912.452
Islington,E09000019,2015-07-01,646180.3904
Kensington & Chelsea,E09000020,2015-07-01,1328276.138
Kingston upon Thames,E09000021,2015-07-01,434522.6258
Lambeth,E09000022,2015-07-01,484639.7516
Lewisham,E09000023,2015-07-01,357303.7667
Merton,E09000024,2015-07-01,464604.6539
Newham,E09000025,2015-07-01,297452.6365
Redbridge,E09000026,2015-07-01,342833.4149
Richmond upon Thames,E09000027,2015-07-01,614134.3381
Southwark,E09000028,2015-07-01,475937.2464
Sutton,E09000029,2015-07-01,323504.5676
Tower Hamlets,E09000030,2015-07-01,426683.8184
Waltham Forest,E09000031,2015-07-01,355647.0844
Wandsworth,E09000032,2015-07-01,568399.3568
Westminster,E09000033,2015-07-01,958775.8074
Barking & Dagenham,E09000002,2015-08-01,241734.717
Barnet,E09000003,2015-08-01,478796.0601
Bexley,E09000004,2015-08-01,280370.5885
Brent,E09000005,2015-08-01,443363.3988
Bromley,E09000006,2015-08-01,389249.1618
Camden,E09000007,2015-08-01,819743.8041
Croydon,E09000008,2015-08-01,313111.7287
Ealing,E09000009,2015-08-01,445828.6824
Enfield,E09000010,2015-08-01,344108.6947
Greenwich,E09000011,2015-08-01,341027.5489
Hackney,E09000012,2015-08-01,525032.1188
Hammersmith & Fulham,E09000013,2015-08-01,780423.1473
Haringey,E09000014,2015-08-01,488665.055
Harrow,E09000015,2015-08-01,418115.3048
Havering,E09000016,2015-08-01,294484.4631
Hillingdon,E09000017,2015-08-01,357136.5115
Hounslow,E09000018,2015-08-01,358655.0071
Islington,E09000019,2015-08-01,646005.4546
Kensington & Chelsea,E09000020,2015-08-01,1316115.896
Kingston upon Thames,E09000021,2015-08-01,449425.5174
Lambeth,E09000022,2015-08-01,499509.8211
Lewisham,E09000023,2015-08-01,360026.1971
Merton,E09000024,2015-08-01,469369.5311
Newham,E09000025,2015-08-01,301503.8314
Redbridge,E09000026,2015-08-01,351663.3579
Richmond upon Thames,E09000027,2015-08-01,632845.2256
Southwark,E09000028,2015-08-01,482318.5214
Sutton,E09000029,2015-08-01,327395.7471
Tower Hamlets,E09000030,2015-08-01,419833.6018
Waltham Forest,E09000031,2015-08-01,366329.418
Wandsworth,E09000032,2015-08-01,584058.8609
Westminster,E09000033,2015-08-01,935637.8909
Barking & Dagenham,E09000002,2015-09-01,243479.161
Barnet,E09000003,2015-09-01,484486.7667
Bexley,E09000004,2015-09-01,286280.8571
Brent,E09000005,2015-09-01,449822.9506
Bromley,E09000006,2015-09-01,393831.109
Camden,E09000007,2015-09-01,833333.9165
Croydon,E09000008,2015-09-01,320175.4286
Ealing,E09000009,2015-09-01,453922.6484
Enfield,E09000010,2015-09-01,350229.6888
Greenwich,E09000011,2015-09-01,341715.8598
Hackney,E09000012,2015-09-01,523695.6899
Hammersmith & Fulham,E09000013,2015-09-01,779596.2282
Haringey,E09000014,2015-09-01,508005.9895
Harrow,E09000015,2015-09-01,424055.8128
Havering,E09000016,2015-09-01,299875.0531
Hillingdon,E09000017,2015-09-01,364788.6141
Hounslow,E09000018,2015-09-01,365748.909
Islington,E09000019,2015-09-01,657610.3755
Kensington & Chelsea,E09000020,2015-09-01,1353678.564
Kingston upon Thames,E09000021,2015-09-01,450684.9048
Lambeth,E09000022,2015-09-01,508248.0003
Lewisham,E09000023,2015-09-01,368740.8732
Merton,E09000024,2015-09-01,480329.6971
Newham,E09000025,2015-09-01,308542.5269
Redbridge,E09000026,2015-09-01,355374.5561
Richmond upon Thames,E09000027,2015-09-01,643019.0685
Southwark,E09000028,2015-09-01,485698.9484
Sutton,E09000029,2015-09-01,334098.652
Tower Hamlets,E09000030,2015-09-01,421778.5578
Waltham Forest,E09000031,2015-09-01,371423.3695
Wandsworth,E09000032,2015-09-01,589801.5662
Westminster,E09000033,2015-09-01,971985.2577
Barking & Dagenham,E09000002,2015-10-01,243538.5716
Barnet,E09000003,2015-10-01,492109.8499
Bexley,E09000004,2015-10-01,286189.886
Brent,E09000005,2015-10-01,461859.579
Bromley,E09000006,2015-10-01,401827.0152
Camden,E09000007,2015-10-01,828315.7721
Croydon,E09000008,2015-10-01,323263.0946
Ealing,E09000009,2015-10-01,462653.4854
Enfield,E09000010,2015-10-01,353796.8716
Greenwich,E09000011,2015-10-01,343039.9132
Hackney,E09000012,2015-10-01,522113.0801
Hammersmith & Fulham,E09000013,2015-10-01,766033.7499
Haringey,E09000014,2015-10-01,514513.9553
Harrow,E09000015,2015-10-01,428841.7117
Havering,E09000016,2015-10-01,304680.8541
Hillingdon,E09000017,2015-10-01,373029.5416
Hounslow,E09000018,2015-10-01,364874.5333
Islington,E09000019,2015-10-01,656969.6333
Kensington & Chelsea,E09000020,2015-10-01,1268779.808
Kingston upon Thames,E09000021,2015-10-01,450728.8768
Lambeth,E09000022,2015-10-01,499210.9793
Lewisham,E09000023,2015-10-01,370543.7559
Merton,E09000024,2015-10-01,480043.9913
Newham,E09000025,2015-10-01,313025.335
Redbridge,E09000026,2015-10-01,363223.8436
Richmond upon Thames,E09000027,2015-10-01,654907.3309
Southwark,E09000028,2015-10-01,487628.7538
Sutton,E09000029,2015-10-01,335502.4813
Tower Hamlets,E09000030,2015-10-01,426900.6686
Waltham Forest,E09000031,2015-10-01,380366.2766
Wandsworth,E09000032,2015-10-01,593325.0451
Westminster,E09000033,2015-10-01,963913.7691
Barking & Dagenham,E09000002,2015-11-01,246955.4575
Barnet,E09000003,2015-11-01,499849.9525
Bexley,E09000004,2015-11-01,288718.2021
Brent,E09000005,2015-11-01,455424.881
Bromley,E09000006,2015-11-01,404754.4168
Camden,E09000007,2015-11-01,816647.7453
Croydon,E09000008,2015-11-01,326503.8956
Ealing,E09000009,2015-11-01,474405.3896
Enfield,E09000010,2015-11-01,355745.5963
Greenwich,E09000011,2015-11-01,346944.1971
Hackney,E09000012,2015-11-01,520051.7283
Hammersmith & Fulham,E09000013,2015-11-01,762768.5094
Haringey,E09000014,2015-11-01,521417.7687
Harrow,E09000015,2015-11-01,428609.7024
Havering,E09000016,2015-11-01,310576.595
Hillingdon,E09000017,2015-11-01,376566.1248
Hounslow,E09000018,2015-11-01,366733.9608
Islington,E09000019,2015-11-01,652896.0292
Kensington & Chelsea,E09000020,2015-11-01,1295077.7
Kingston upon Thames,E09000021,2015-11-01,449012.7522
Lambeth,E09000022,2015-11-01,487265.1919
Lewisham,E09000023,2015-11-01,370216.8233
Merton,E09000024,2015-11-01,489855.2742
Newham,E09000025,2015-11-01,317550.4517
Redbridge,E09000026,2015-11-01,368279.2944
Richmond upon Thames,E09000027,2015-11-01,644455.251
Southwark,E09000028,2015-11-01,485993.4209
Sutton,E09000029,2015-11-01,338618.6028
Tower Hamlets,E09000030,2015-11-01,440717.3681
Waltham Forest,E09000031,2015-11-01,385214.364
Wandsworth,E09000032,2015-11-01,592968.2818
Westminster,E09000033,2015-11-01,1013362.494
Barking & Dagenham,E09000002,2015-12-01,253145.3576
Barnet,E09000003,2015-12-01,501292.885
Bexley,E09000004,2015-12-01,295744.4332
Brent,E09000005,2015-12-01,468583.6465
Bromley,E09000006,2015-12-01,411123.7202
Camden,E09000007,2015-12-01,796767.1498
Croydon,E09000008,2015-12-01,330485.7034
Ealing,E09000009,2015-12-01,475935.3957
Enfield,E09000010,2015-12-01,359624.5355
Greenwich,E09000011,2015-12-01,360227.697
Hackney,E09000012,2015-12-01,528858.4367
Hammersmith & Fulham,E09000013,2015-12-01,771959.9507
Haringey,E09000014,2015-12-01,518351.7566
Harrow,E09000015,2015-12-01,435863.7983
Havering,E09000016,2015-12-01,314587.8322
Hillingdon,E09000017,2015-12-01,380184.5467
Hounslow,E09000018,2015-12-01,368802.3285
Islington,E09000019,2015-12-01,638444.6521
Kensington & Chelsea,E09000020,2015-12-01,1264909.351
Kingston upon Thames,E09000021,2015-12-01,460578.1889
Lambeth,E09000022,2015-12-01,484535.285
Lewisham,E09000023,2015-12-01,374744.647
Merton,E09000024,2015-12-01,490897.8502
Newham,E09000025,2015-12-01,319493.4318
Redbridge,E09000026,2015-12-01,369058.9645
Richmond upon Thames,E09000027,2015-12-01,640645.154
Southwark,E09000028,2015-12-01,488642.4555
Sutton,E09000029,2015-12-01,341716.5964
Tower Hamlets,E09000030,2015-12-01,444124.5321
Waltham Forest,E09000031,2015-12-01,386440.7309
Wandsworth,E09000032,2015-12-01,594043.7909
Westminster,E09000033,2015-12-01,1013416.944
Barking & Dagenham,E09000002,2016-01-01,258757.8919
Barnet,E09000003,2016-01-01,512166.3092
Bexley,E09000004,2016-01-01,307550.1671
Brent,E09000005,2016-01-01,469515.9373
Bromley,E09000006,2016-01-01,413460.181
Camden,E09000007,2016-01-01,808530.5297
Croydon,E09000008,2016-01-01,332811.4907
Ealing,E09000009,2016-01-01,470506.9318
Enfield,E09000010,2016-01-01,364188.6829
Greenwich,E09000011,2016-01-01,365319.393
Hackney,E09000012,2016-01-01,546501.7706
Hammersmith & Fulham,E09000013,2016-01-01,770697.4229
Haringey,E09000014,2016-01-01,519382.6558
Harrow,E09000015,2016-01-01,437028.4377
Havering,E09000016,2016-01-01,317748.6392
Hillingdon,E09000017,2016-01-01,384181.4273
Hounslow,E09000018,2016-01-01,375818.4093
Islington,E09000019,2016-01-01,638495.7846
Kensington & Chelsea,E09000020,2016-01-01,1335350.548
Kingston upon Thames,E09000021,2016-01-01,465254.3218
Lambeth,E09000022,2016-01-01,491178.0933
Lewisham,E09000023,2016-01-01,384975.2359
Merton,E09000024,2016-01-01,487335.1194
Newham,E09000025,2016-01-01,325989.7137
Redbridge,E09000026,2016-01-01,371307.3614
Richmond upon Thames,E09000027,2016-01-01,643448.3833
Southwark,E09000028,2016-01-01,495497.2577
Sutton,E09000029,2016-01-01,343907.4514
Tower Hamlets,E09000030,2016-01-01,458754.4853
Waltham Forest,E09000031,2016-01-01,391910.981
Wandsworth,E09000032,2016-01-01,596494.3376
Westminster,E09000033,2016-01-01,1024446.733
Barking & Dagenham,E09000002,2016-02-01,262861.018
Barnet,E09000003,2016-02-01,509863.3071
Bexley,E09000004,2016-02-01,315289.3816
Brent,E09000005,2016-02-01,482554.9295
Bromley,E09000006,2016-02-01,416896.6512
Camden,E09000007,2016-02-01,827590.4437
Croydon,E09000008,2016-02-01,337821.4975
Ealing,E09000009,2016-02-01,471280.2669
Enfield,E09000010,2016-02-01,367809.425
